종목명,날짜,PBR,시가,고가,저가,종가,거래량,상장주식수,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,ROE,EPS,BPS,부채비율,영업이익률,순이익률
유성티엔에스,2023-03-14,0.16,2385.0,2385.0,2310.0,2315.0,49955.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-15,0.16,2335.0,2365.0,2325.0,2340.0,18338.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-16,0.16,2340.0,2365.0,2315.0,2330.0,14441.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-17,0.16,2335.0,2375.0,2335.0,2350.0,11751.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-20,0.16,2350.0,2400.0,2350.0,2370.0,21645.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-21,0.16,2360.0,2390.0,2350.0,2370.0,18486.0,31278618,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-22,0.16,2375.0,2420.0,2360.0,2410.0,30820.0,37051812,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-23,0.16,2385.0,2395.0,2365.0,2365.0,6153.0,37051812,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-24,0.16,2360.0,2375.0,2345.0,2375.0,10471.0,37051812,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-27,0.16,2425.0,2425.0,2350.0,2385.0,12647.0,37051812,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-28,0.16,2395.0,2420.0,2365.0,2420.0,10286.0,37051812,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-29,0.16,2420.0,2455.0,2395.0,2420.0,15306.0,37051812,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
