종목코드,종목명,EPS,BPS,PER,PBR,날짜,종가,거래량,상장주식수
066900,디에이피,,6055.0,,0.45,20240304,3110.0,30403.0,22744503.0
066900,디에이피,,6055.0,,0.45,20240305,3035.0,11648.0,22744503.0
066900,디에이피,,6055.0,,0.45,20240306,3040.0,13854.0,22744503.0
066900,디에이피,,6055.0,,0.45,20240307,3025.0,6835.0,22744503.0
066900,디에이피,,6055.0,,0.45,20240308,3055.0,4227.0,22744503.0
127120,디엔에이링크,,1406.0,,2.27,20240304,3075.0,289327.0,18686556.0
127120,디엔에이링크,,1406.0,,2.27,20240305,2990.0,94447.0,18686556.0
127120,디엔에이링크,,1406.0,,2.27,20240306,2925.0,71721.0,18686556.0
127120,디엔에이링크,,1406.0,,2.27,20240307,2980.0,142031.0,18686556.0
127120,디엔에이링크,,1406.0,,2.27,20240308,3000.0,79650.0,18686556.0
092070,디엔에프,447.0,13395.0,33.22,1.11,20240304,21500.0,132110.0,11571858.0
092070,디엔에프,447.0,13395.0,33.22,1.11,20240305,21150.0,123546.0,11571858.0
092070,디엔에프,447.0,13395.0,33.22,1.11,20240306,21350.0,71040.0,11571858.0
092070,디엔에프,447.0,13395.0,33.22,1.11,20240307,21750.0,179233.0,11571858.0
092070,디엔에프,447.0,13395.0,33.22,1.11,20240308,22450.0,354513.0,11571858.0
039840,디오,227.0,13386.0,84.76,1.44,20240304,20250.0,59768.0,15881755.0
039840,디오,227.0,13386.0,84.76,1.44,20240305,20400.0,79725.0,15881755.0
039840,디오,227.0,13386.0,84.76,1.44,20240306,21500.0,249383.0,15881755.0
039840,디오,227.0,13386.0,84.76,1.44,20240307,20300.0,185044.0,15881755.0
039840,디오,227.0,13386.0,84.76,1.44,20240308,21400.0,128206.0,15881755.0
013570,디와이,737.0,14212.0,6.99,0.36,20240304,6180.0,178600.0,26319633.0
013570,디와이,737.0,14212.0,6.99,0.36,20240305,6100.0,207670.0,26319633.0
013570,디와이,737.0,14212.0,6.99,0.36,20240306,6100.0,124374.0,26319633.0
013570,디와이,737.0,14212.0,6.99,0.36,20240307,6020.0,133275.0,26319633.0
013570,디와이,737.0,14212.0,6.99,0.36,20240308,6010.0,87527.0,26319633.0
219550,디와이디,,746.0,,0.8,20240304,719.0,230764.0,52286445.0
219550,디와이디,,746.0,,0.8,20240305,717.0,372085.0,52286445.0
219550,디와이디,,746.0,,0.8,20240306,719.0,362209.0,52286445.0
219550,디와이디,,746.0,,0.8,20240307,860.0,10656703.0,52286445.0
219550,디와이디,,746.0,,0.8,20240308,847.0,2347036.0,52286445.0
310870,디와이씨,213.0,2465.0,5.92,0.51,20240304,1635.0,44623.0,20687271.0
310870,디와이씨,213.0,2465.0,5.92,0.51,20240305,1589.0,63962.0,20687271.0
310870,디와이씨,213.0,2465.0,5.92,0.51,20240306,1588.0,43275.0,20687271.0
310870,디와이씨,213.0,2465.0,5.92,0.51,20240307,1573.0,79734.0,20687271.0
310870,디와이씨,213.0,2465.0,5.92,0.51,20240308,1570.0,42288.0,20687271.0
210540,디와이파워,2491.0,23912.0,5.52,0.57,20240304,13370.0,22332.0,11041708.0
210540,디와이파워,2491.0,23912.0,5.52,0.57,20240305,13200.0,24636.0,11041708.0
210540,디와이파워,2491.0,23912.0,5.52,0.57,20240306,13050.0,42798.0,11041708.0
210540,디와이파워,2491.0,23912.0,5.52,0.57,20240307,12760.0,77619.0,11041708.0
210540,디와이파워,2491.0,23912.0,5.52,0.57,20240308,12660.0,74657.0,11041708.0
104460,디와이피엔에프,590.0,11581.0,22.64,1.15,20240304,19640.0,274200.0,10713625.0
104460,디와이피엔에프,590.0,11581.0,22.64,1.15,20240305,19580.0,64713.0,10713625.0
104460,디와이피엔에프,590.0,11581.0,22.64,1.15,20240306,19720.0,98848.0,10713625.0
104460,디와이피엔에프,590.0,11581.0,22.64,1.15,20240307,19530.0,55535.0,10713625.0
104460,디와이피엔에프,590.0,11581.0,22.64,1.15,20240308,19630.0,86519.0,10713625.0
079810,디이엔티,58.0,6651.0,147.07,1.28,20240304,15050.0,264743.0,22028094.0
079810,디이엔티,58.0,6651.0,147.07,1.28,20240305,15380.0,347239.0,22028094.0
079810,디이엔티,58.0,6651.0,147.07,1.28,20240306,14860.0,401011.0,22028094.0
079810,디이엔티,58.0,6651.0,147.07,1.28,20240307,15330.0,314532.0,22028094.0
079810,디이엔티,58.0,6651.0,147.07,1.28,20240308,14960.0,294061.0,22028094.0
113810,디젠스,90.0,541.0,9.89,1.65,20240304,1060.0,240067.0,32628051.0
113810,디젠스,90.0,541.0,9.89,1.65,20240305,1050.0,243694.0,32628051.0
113810,디젠스,90.0,541.0,9.89,1.65,20240306,1037.0,242446.0,32628051.0
113810,디젠스,90.0,541.0,9.89,1.65,20240307,1026.0,179888.0,32628051.0
113810,디젠스,90.0,541.0,9.89,1.65,20240308,1027.0,163301.0,32628051.0
043360,디지아이,,4791.0,,0.45,20240304,2660.0,46904.0,9000000.0
043360,디지아이,,4791.0,,0.45,20240305,2655.0,6380.0,9000000.0
043360,디지아이,,4791.0,,0.45,20240306,2685.0,4864.0,9000000.0
043360,디지아이,,4791.0,,0.45,20240307,2625.0,42543.0,9000000.0
043360,디지아이,,4791.0,,0.45,20240308,2595.0,6692.0,9000000.0
197140,디지캡,,4574.0,,0.75,20240304,4415.0,60548.0,9580854.0
197140,디지캡,,4574.0,,0.75,20240305,4565.0,93524.0,9580854.0
197140,디지캡,,4574.0,,0.75,20240306,4625.0,130005.0,9580854.0
197140,디지캡,,4574.0,,0.75,20240307,4755.0,77067.0,9580854.0
197140,디지캡,,4574.0,,0.75,20240308,4755.0,47395.0,9580854.0
068930,디지털대성,473.0,5993.0,14.52,1.15,20240304,6530.0,287695.0,27675342.0
068930,디지털대성,473.0,5993.0,14.52,1.15,20240305,6320.0,60141.0,27675342.0
068930,디지털대성,473.0,5993.0,14.52,1.15,20240306,6400.0,28713.0,27675342.0
068930,디지털대성,473.0,5993.0,14.52,1.15,20240307,6240.0,27354.0,27675342.0
068930,디지털대성,473.0,5993.0,14.52,1.15,20240308,6310.0,22723.0,27675342.0
033130,디지틀조선,92.0,2288.0,18.78,0.76,20240304,2085.0,35135.0,37115267.0
033130,디지틀조선,92.0,2288.0,18.78,0.76,20240305,2055.0,101570.0,37115267.0
033130,디지틀조선,92.0,2288.0,18.78,0.76,20240306,2065.0,169869.0,37115267.0
033130,디지틀조선,92.0,2288.0,18.78,0.76,20240307,2020.0,119836.0,37115267.0
033130,디지틀조선,92.0,2288.0,18.78,0.76,20240308,2035.0,47839.0,37115267.0
105740,디케이락,1199.0,13084.0,7.75,0.71,20240304,8000.0,39507.0,10156513.0
105740,디케이락,1199.0,13084.0,7.75,0.71,20240305,7910.0,44847.0,10156513.0
105740,디케이락,1199.0,13084.0,7.75,0.71,20240306,7840.0,33554.0,10156513.0
105740,디케이락,1199.0,13084.0,7.75,0.71,20240307,7770.0,35359.0,10156513.0
105740,디케이락,1199.0,13084.0,7.75,0.71,20240308,7820.0,28271.0,10156513.0
263020,디케이앤디,460.0,4435.0,6.65,0.69,20240304,2885.0,30906.0,15376404.0
263020,디케이앤디,460.0,4435.0,6.65,0.69,20240305,2885.0,49281.0,15376404.0
263020,디케이앤디,460.0,4435.0,6.65,0.69,20240306,2885.0,30906.0,15376404.0
263020,디케이앤디,460.0,4435.0,6.65,0.69,20240307,2860.0,43887.0,15376404.0
263020,디케이앤디,460.0,4435.0,6.65,0.69,20240308,2890.0,35078.0,15069831.0
290550,디케이티,248.0,7094.0,44.96,1.57,20240304,9200.0,89787.0,18668371.0
290550,디케이티,248.0,7094.0,44.96,1.57,20240305,9250.0,67589.0,18668371.0
290550,디케이티,248.0,7094.0,44.96,1.57,20240306,9230.0,57650.0,18668371.0
290550,디케이티,248.0,7094.0,44.96,1.57,20240307,9000.0,32462.0,18668371.0
290550,디케이티,248.0,7094.0,44.96,1.57,20240308,8820.0,75111.0,18668371.0
066670,디티씨,233.0,10242.0,16.16,0.37,,,,
187220,디티앤씨,,7353.0,,0.51,20240304,5570.0,3215270.0,11698021.0
187220,디티앤씨,,7353.0,,0.51,20240305,5230.0,728191.0,11698021.0
187220,디티앤씨,,7353.0,,0.51,20240306,5350.0,475832.0,11698021.0
187220,디티앤씨,,7353.0,,0.51,20240307,5230.0,219596.0,11698021.0
187220,디티앤씨,,7353.0,,0.51,20240308,4955.0,267504.0,11698021.0
383930,디티앤씨알오,,2488.0,,2.69,20240304,13160.0,3045596.0,12730512.0
383930,디티앤씨알오,,2488.0,,2.69,20240305,13160.0,3854693.0,12730512.0
383930,디티앤씨알오,,2488.0,,2.69,20240306,13230.0,1257335.0,12730512.0
383930,디티앤씨알오,,2488.0,,2.69,20240307,13920.0,2085997.0,12730512.0
383930,디티앤씨알오,,2488.0,,2.69,20240308,13100.0,1290257.0,12730512.0
131180,딜리,25.0,2079.0,37.0,0.44,20240304,1124.0,113660.0,29350000.0
131180,딜리,25.0,2079.0,37.0,0.44,20240305,1124.0,39092.0,29350000.0
131180,딜리,25.0,2079.0,37.0,0.44,20240306,1122.0,10030.0,29350000.0
131180,딜리,25.0,2079.0,37.0,0.44,20240307,1120.0,18659.0,29350000.0
131180,딜리,25.0,2079.0,37.0,0.44,20240308,1115.0,22400.0,29350000.0
315640,딥노이드,,1224.0,,5.11,20240304,16170.0,147371.0,11210634.0
315640,딥노이드,,1224.0,,5.11,20240305,16170.0,106080.0,11210634.0
315640,딥노이드,,1224.0,,5.11,20240306,16720.0,169109.0,11210634.0
315640,딥노이드,,1224.0,,5.11,20240307,17110.0,156827.0,11210634.0
315640,딥노이드,,1224.0,,5.11,20240308,16870.0,91695.0,11210634.0
223310,딥마인드,,1426.0,,2.54,,,,
317120,라닉스,,1104.0,,3.63,20240304,3470.0,496352.0,9660000.0
317120,라닉스,,1104.0,,3.63,20240305,3520.0,82298.0,9660000.0
317120,라닉스,,1104.0,,3.63,20240306,3445.0,34170.0,9660000.0
317120,라닉스,,1104.0,,3.63,20240307,3480.0,26200.0,9660000.0
317120,라닉스,,1104.0,,3.63,20240308,3530.0,31086.0,9660000.0
462510,라메디텍,,1169.0,,10.27,,,,
042510,라온시큐어,104.0,853.0,19.95,2.43,20240304,2475.0,287674.0,56025871.0
042510,라온시큐어,104.0,853.0,19.95,2.43,20240305,2450.0,221587.0,56025871.0
042510,라온시큐어,104.0,853.0,19.95,2.43,20240306,2410.0,237311.0,56025871.0
042510,라온시큐어,104.0,853.0,19.95,2.43,20240307,2355.0,401779.0,56025871.0
042510,라온시큐어,104.0,853.0,19.95,2.43,20240308,2380.0,224396.0,56025871.0
232680,라온테크,187.0,2254.0,44.28,3.67,20240304,9380.0,47390.0,12534234.0
232680,라온테크,187.0,2254.0,44.28,3.67,20240305,9280.0,36979.0,12534234.0
232680,라온테크,187.0,2254.0,44.28,3.67,20240306,9220.0,36303.0,12534234.0
232680,라온테크,187.0,2254.0,44.28,3.67,20240307,9120.0,35169.0,12534234.0
232680,라온테크,187.0,2254.0,44.28,3.67,20240308,9120.0,49113.0,12534234.0
418420,라온텍,,726.0,,5.59,20240304,6770.0,438412.0,29546558.0
418420,라온텍,,726.0,,5.59,20240305,6550.0,218651.0,29546558.0
418420,라온텍,,726.0,,5.59,20240306,6410.0,217304.0,29546558.0
418420,라온텍,,726.0,,5.59,20240307,6310.0,250886.0,29546558.0
418420,라온텍,,726.0,,5.59,20240308,6320.0,216702.0,29546558.0
300120,라온피플,,2204.0,,2.43,20240304,6930.0,149944.0,20836012.0
300120,라온피플,,2204.0,,2.43,20240305,6760.0,163092.0,20836012.0
300120,라온피플,,2204.0,,2.43,20240306,6730.0,92886.0,20836012.0
300120,라온피플,,2204.0,,2.43,20240307,7330.0,2229951.0,20836012.0
300120,라온피플,,2204.0,,2.43,20240308,7800.0,3684153.0,20836012.0
171120,라이온켐텍,197.0,3605.0,12.23,0.67,20240304,3315.0,42118.0,35901760.0
171120,라이온켐텍,197.0,3605.0,12.23,0.67,20240305,3305.0,30655.0,35901760.0
171120,라이온켐텍,197.0,3605.0,12.23,0.67,20240306,3280.0,38538.0,35901760.0
171120,라이온켐텍,197.0,3605.0,12.23,0.67,20240307,3215.0,76329.0,35901760.0
171120,라이온켐텍,197.0,3605.0,12.23,0.67,20240308,3260.0,63572.0,35901760.0
388790,라이콤,,810.0,,4.5,20240304,2120.0,125998.0,29913930.0
388790,라이콤,,810.0,,4.5,20240305,2035.0,151503.0,29913930.0
388790,라이콤,,810.0,,4.5,20240306,2010.0,150351.0,29913930.0
388790,라이콤,,810.0,,4.5,20240307,1963.0,173447.0,29913930.0
388790,라이콤,,810.0,,4.5,20240308,1937.0,140834.0,29913930.0
347700,라이프시맨틱스,,573.0,,4.55,20240304,2345.0,823340.0,15664510.0
347700,라이프시맨틱스,,573.0,,4.55,20240305,2365.0,1421980.0,15664510.0
347700,라이프시맨틱스,,573.0,,4.55,20240306,2355.0,387560.0,15664510.0
347700,라이프시맨틱스,,573.0,,4.55,20240307,2130.0,718370.0,15664510.0
347700,라이프시맨틱스,,573.0,,4.55,20240308,2110.0,299363.0,15664510.0
214260,라파스,,3552.0,,6.43,20240304,16150.0,21338.0,8656916.0
214260,라파스,,3552.0,,6.43,20240305,16870.0,64727.0,8656916.0
214260,라파스,,3552.0,,6.43,20240306,17210.0,57555.0,8656916.0
214260,라파스,,3552.0,,6.43,20240307,17270.0,34252.0,8656916.0
214260,라파스,,3552.0,,6.43,20240308,17120.0,25895.0,8656916.0
115390,락앤락,,11572.0,,0.76,20240304,6740.0,353917.0,43326411.0
115390,락앤락,,11572.0,,0.76,20240305,6770.0,81106.0,43326411.0
115390,락앤락,,11572.0,,0.76,20240306,6770.0,113230.0,43326411.0
115390,락앤락,,11572.0,,0.76,20240307,6500.0,159883.0,43326411.0
115390,락앤락,,11572.0,,0.76,20240308,6560.0,66163.0,43326411.0
200350,래몽래인,,5822.0,,2.01,20240304,10750.0,27833.0,6694297.0
200350,래몽래인,,5822.0,,2.01,20240305,10430.0,33751.0,6694297.0
200350,래몽래인,,5822.0,,2.01,20240306,10140.0,32668.0,6694297.0
200350,래몽래인,,5822.0,,2.01,20240307,10640.0,45564.0,6694297.0
200350,래몽래인,,5822.0,,2.01,20240308,11060.0,101438.0,6694297.0
171010,램테크놀러지,,3421.0,,1.43,20240304,4930.0,2823518.0,14204056.0
171010,램테크놀러지,,3421.0,,1.43,20240305,4815.0,121202.0,14204056.0
171010,램테크놀러지,,3421.0,,1.43,20240306,4765.0,68365.0,14204056.0
171010,램테크놀러지,,3421.0,,1.43,20240307,4775.0,40077.0,14204056.0
171010,램테크놀러지,,3421.0,,1.43,20240308,4790.0,49739.0,14204056.0
084650,랩지노믹스,,3068.0,,0.82,20240304,3230.0,684431.0,74239990.0
084650,랩지노믹스,,3068.0,,0.82,20240305,3150.0,1107035.0,74239990.0
084650,랩지노믹스,,3068.0,,0.82,20240306,3155.0,850702.0,74239990.0
084650,랩지노믹스,,3068.0,,0.82,20240307,3145.0,714728.0,74239990.0
084650,랩지노믹스,,3068.0,,0.82,20240308,3200.0,668989.0,74239990.0
217500,러셀,91.0,1889.0,24.18,1.16,20240304,3215.0,75778.0,31812000.0
217500,러셀,91.0,1889.0,24.18,1.16,20240305,3235.0,116143.0,31812000.0
217500,러셀,91.0,1889.0,24.18,1.16,20240306,3150.0,106543.0,31812000.0
217500,러셀,91.0,1889.0,24.18,1.16,20240307,3155.0,97922.0,31812000.0
217500,러셀,91.0,1889.0,24.18,1.16,20240308,3115.0,137334.0,31812000.0
038390,레드캡투어,2005.0,24430.0,7.88,0.65,20240304,15700.0,10414.0,8589480.0
038390,레드캡투어,2005.0,24430.0,7.88,0.65,20240305,15600.0,4107.0,8589480.0
038390,레드캡투어,2005.0,24430.0,7.88,0.65,20240306,15540.0,3019.0,8589480.0
038390,레드캡투어,2005.0,24430.0,7.88,0.65,20240307,15410.0,2346.0,8589480.0
038390,레드캡투어,2005.0,24430.0,7.88,0.65,20240308,15450.0,3088.0,8589480.0
294140,레몬,,804.0,,5.01,20240304,1555.0,480792.0,42000000.0
294140,레몬,,804.0,,5.01,20240305,1556.0,237119.0,42000000.0
294140,레몬,,804.0,,5.01,20240306,1541.0,286185.0,42000000.0
294140,레몬,,804.0,,5.01,20240307,1514.0,400697.0,42000000.0
294140,레몬,,804.0,,5.01,20240308,1518.0,207235.0,42000000.0
443250,레뷰코퍼레이션,436.0,4931.0,22.71,2.01,20240304,11300.0,52449.0,11105026.0
443250,레뷰코퍼레이션,436.0,4931.0,22.71,2.01,20240305,11500.0,67894.0,11105026.0
443250,레뷰코퍼레이션,436.0,4931.0,22.71,2.01,20240306,11360.0,219412.0,11105026.0
443250,레뷰코퍼레이션,436.0,4931.0,22.71,2.01,20240307,11050.0,65400.0,11105026.0
443250,레뷰코퍼레이션,436.0,4931.0,22.71,2.01,20240308,11200.0,80794.0,11105026.0
228670,레이,,8212.0,,1.35,20240304,16070.0,174355.0,15284043.0
228670,레이,,8212.0,,1.35,20240305,16370.0,196740.0,15284043.0
228670,레이,,8212.0,,1.35,20240306,16150.0,106351.0,15284043.0
228670,레이,,8212.0,,1.35,20240307,15530.0,189249.0,15284043.0
228670,레이,,8212.0,,1.35,20240308,15780.0,78179.0,15284043.0
228850,레이언스,1246.0,15265.0,6.37,0.52,20240304,9130.0,16355.0,16591014.0
228850,레이언스,1246.0,15265.0,6.37,0.52,20240305,9100.0,21880.0,16591014.0
228850,레이언스,1246.0,15265.0,6.37,0.52,20240306,9090.0,5218.0,16591014.0
228850,레이언스,1246.0,15265.0,6.37,0.52,20240307,9130.0,6128.0,16591014.0
228850,레이언스,1246.0,15265.0,6.37,0.52,20240308,9080.0,18718.0,16591014.0
412350,레이저쎌,,4211.0,,1.63,20240304,9000.0,617390.0,8706472.0
412350,레이저쎌,,4211.0,,1.63,20240305,9050.0,207987.0,8706472.0
412350,레이저쎌,,4211.0,,1.63,20240306,9000.0,150519.0,8706472.0
412350,레이저쎌,,4211.0,,1.63,20240307,8900.0,215387.0,8706472.0
412350,레이저쎌,,4211.0,,1.63,20240308,9070.0,178147.0,8706472.0
199550,레이저옵텍,2.0,1997.0,4500.0,4.51,20240304,13070.0,11586780.0,11392833.0
199550,레이저옵텍,2.0,1997.0,4500.0,4.51,20240305,12000.0,4525523.0,11392833.0
199550,레이저옵텍,2.0,1997.0,4500.0,4.51,20240306,11930.0,4929691.0,11392833.0
199550,레이저옵텍,2.0,1997.0,4500.0,4.51,20240307,11910.0,2325500.0,11392833.0
199550,레이저옵텍,2.0,1997.0,4500.0,4.51,20240308,11260.0,928228.0,11392833.0
281740,레이크머티리얼즈,367.0,1671.0,43.71,9.6,20240304,20650.0,1122355.0,65730548.0
281740,레이크머티리얼즈,367.0,1671.0,43.71,9.6,20240305,21850.0,2210502.0,65730548.0
281740,레이크머티리얼즈,367.0,1671.0,43.71,9.6,20240306,21050.0,1072412.0,65730548.0
281740,레이크머티리얼즈,367.0,1671.0,43.71,9.6,20240307,23400.0,5257734.0,65730548.0
281740,레이크머티리얼즈,367.0,1671.0,43.71,9.6,20240308,29650.0,19408438.0,65730548.0
277810,레인보우로보틱스,,6735.0,,20.65,20240304,166400.0,224600.0,19399858.0
277810,레인보우로보틱스,,6735.0,,20.65,20240305,166800.0,250156.0,19399858.0
277810,레인보우로보틱스,,6735.0,,20.65,20240306,172000.0,281048.0,19399858.0
277810,레인보우로보틱스,,6735.0,,20.65,20240307,166900.0,247804.0,19399858.0
277810,레인보우로보틱스,,6735.0,,20.65,20240308,172000.0,418230.0,19399858.0
215100,로보로보,69.0,1530.0,61.01,2.75,20240304,4955.0,109087.0,20348454.0
215100,로보로보,69.0,1530.0,61.01,2.75,20240305,4875.0,185046.0,20348454.0
215100,로보로보,69.0,1530.0,61.01,2.75,20240306,4775.0,111505.0,20348454.0
215100,로보로보,69.0,1530.0,61.01,2.75,20240307,4610.0,190923.0,20348454.0
215100,로보로보,69.0,1530.0,61.01,2.75,20240308,4665.0,83131.0,20348454.0
090360,로보스타,71.0,9226.0,351.41,2.7,20240304,33550.0,324060.0,9750000.0
090360,로보스타,71.0,9226.0,351.41,2.7,20240305,33000.0,513084.0,9750000.0
090360,로보스타,71.0,9226.0,351.41,2.7,20240306,32750.0,212281.0,9750000.0
090360,로보스타,71.0,9226.0,351.41,2.7,20240307,31750.0,210907.0,9750000.0
090360,로보스타,71.0,9226.0,351.41,2.7,20240308,32600.0,162307.0,9750000.0
108490,로보티즈,,7466.0,,2.77,20240304,27050.0,213901.0,13035168.0
108490,로보티즈,,7466.0,,2.77,20240305,26700.0,155079.0,13035168.0
108490,로보티즈,,7466.0,,2.77,20240306,26150.0,162606.0,13035168.0
108490,로보티즈,,7466.0,,2.77,20240307,25800.0,159147.0,13035168.0
108490,로보티즈,,7466.0,,2.77,20240308,26100.0,85247.0,13035168.0
067730,로지시스,53.0,1760.0,50.57,1.52,20240304,3335.0,23570.0,9673922.0
067730,로지시스,53.0,1760.0,50.57,1.52,20240305,3290.0,12737.0,9673922.0
067730,로지시스,53.0,1760.0,50.57,1.52,20240306,3275.0,18580.0,9673922.0
067730,로지시스,53.0,1760.0,50.57,1.52,20240307,3250.0,11229.0,9673922.0
067730,로지시스,53.0,1760.0,50.57,1.52,20240308,3320.0,8166.0,9673922.0
071280,로체시스템즈,594.0,7484.0,21.85,1.73,20240304,9160.0,255307.0,15296603.0
071280,로체시스템즈,594.0,7484.0,21.85,1.73,20240305,9320.0,108311.0,15296603.0
071280,로체시스템즈,594.0,7484.0,21.85,1.73,20240306,9430.0,75571.0,15296603.0
071280,로체시스템즈,594.0,7484.0,21.85,1.73,20240307,9320.0,139457.0,15296603.0
071280,로체시스템즈,594.0,7484.0,21.85,1.73,20240308,9000.0,188617.0,15296603.0
032350,롯데관광개발,,913.0,,10.65,20240304,9140.0,504001.0,75774571.0
032350,롯데관광개발,,913.0,,10.65,20240305,9430.0,928021.0,75774571.0
032350,롯데관광개발,,913.0,,10.65,20240306,9310.0,313158.0,75774571.0
032350,롯데관광개발,,913.0,,10.65,20240307,9240.0,345270.0,75774571.0
032350,롯데관광개발,,913.0,,10.65,20240308,9110.0,375027.0,75774571.0
089860,롯데렌탈,3275.0,37351.0,9.21,0.81,20240304,26850.0,41245.0,36634063.0
089860,롯데렌탈,3275.0,37351.0,9.21,0.81,20240305,26950.0,49312.0,36634063.0
089860,롯데렌탈,3275.0,37351.0,9.21,0.81,20240306,26950.0,23278.0,36634063.0
089860,롯데렌탈,3275.0,37351.0,9.21,0.81,20240307,26950.0,22297.0,36634063.0
089860,롯데렌탈,3275.0,37351.0,9.21,0.81,20240308,27200.0,27983.0,36634063.0
000400,롯데손해보험,966.0,4064.0,2.8,0.66,20240304,2860.0,685376.0,310336320.0
000400,롯데손해보험,966.0,4064.0,2.8,0.66,20240305,2900.0,955878.0,310336320.0
000400,롯데손해보험,966.0,4064.0,2.8,0.66,20240306,2875.0,580919.0,310336320.0
000400,롯데손해보험,966.0,4064.0,2.8,0.66,20240307,2820.0,315015.0,310336320.0
000400,롯데손해보험,966.0,4064.0,2.8,0.66,20240308,2810.0,612069.0,310336320.0
023530,롯데쇼핑,5794.0,335809.0,10.39,0.18,20240304,77000.0,44144.0,28288755.0
023530,롯데쇼핑,5794.0,335809.0,10.39,0.18,20240305,76800.0,23353.0,28288755.0
023530,롯데쇼핑,5794.0,335809.0,10.39,0.18,20240306,75900.0,29854.0,28288755.0
023530,롯데쇼핑,5794.0,335809.0,10.39,0.18,20240307,75300.0,50335.0,28288755.0
023530,롯데쇼핑,5794.0,335809.0,10.39,0.18,20240308,75700.0,28800.0,28288755.0
020150,롯데에너지머티리얼즈,,31088.0,,1.21,20240304,36000.0,179661.0,46110835.0
020150,롯데에너지머티리얼즈,,31088.0,,1.21,20240305,36750.0,491684.0,46110835.0
020150,롯데에너지머티리얼즈,,31088.0,,1.21,20240306,36050.0,160500.0,46110835.0
020150,롯데에너지머티리얼즈,,31088.0,,1.21,20240307,36800.0,156606.0,46110835.0
020150,롯데에너지머티리얼즈,,31088.0,,1.21,20240308,38000.0,336645.0,46110835.0
280360,롯데웰푸드,7978.0,232340.0,21.87,0.75,20240304,126700.0,12709.0,9434574.0
280360,롯데웰푸드,7978.0,232340.0,21.87,0.75,20240305,124900.0,11211.0,9434574.0
280360,롯데웰푸드,7978.0,232340.0,21.87,0.75,20240306,126500.0,6126.0,9434574.0
280360,롯데웰푸드,7978.0,232340.0,21.87,0.75,20240307,125200.0,4267.0,9434574.0
280360,롯데웰푸드,7978.0,232340.0,21.87,0.75,20240308,123100.0,9007.0,9434574.0
286940,롯데이노베이트,2776.0,27576.0,9.1,0.92,,,,
004000,롯데정밀화학,7147.0,93569.0,6.26,0.48,20240304,48000.0,55582.0,25800000.0
004000,롯데정밀화학,7147.0,93569.0,6.26,0.48,20240305,47750.0,39727.0,25800000.0
004000,롯데정밀화학,7147.0,93569.0,6.26,0.48,20240306,47300.0,64436.0,25800000.0
004000,롯데정밀화학,7147.0,93569.0,6.26,0.48,20240307,47450.0,38861.0,25800000.0
004000,롯데정밀화학,7147.0,93569.0,6.26,0.48,20240308,47650.0,81169.0,25800000.0
004990,롯데지주,,95749.0,,0.26,20240304,29950.0,232674.0,104909237.0
004990,롯데지주,,95749.0,,0.26,20240305,30200.0,305138.0,104909237.0
004990,롯데지주,,95749.0,,0.26,20240306,29850.0,146832.0,104909237.0
004990,롯데지주,,95749.0,,0.26,20240307,29850.0,132269.0,104909237.0
004990,롯데지주,,95749.0,,0.26,20240308,29850.0,111753.0,104909237.0
00499K,롯데지주우,,,,,20240304,35600.0,809.0,805603.0
00499K,롯데지주우,,,,,20240305,36150.0,147.0,805603.0
00499K,롯데지주우,,,,,20240306,36150.0,103.0,805603.0
00499K,롯데지주우,,,,,20240307,36300.0,423.0,805603.0
00499K,롯데지주우,,,,,20240308,35950.0,500.0,805603.0
005300,롯데칠성,16499.0,145622.0,8.19,0.93,20240304,124900.0,16674.0,9278884.0
005300,롯데칠성,16499.0,145622.0,8.19,0.93,20240305,124200.0,14763.0,9278884.0
005300,롯데칠성,16499.0,145622.0,8.19,0.93,20240306,123600.0,13539.0,9278884.0
005300,롯데칠성,16499.0,145622.0,8.19,0.93,20240307,122800.0,13200.0,9278884.0
005300,롯데칠성,16499.0,145622.0,8.19,0.93,20240308,123600.0,13195.0,9278884.0
005305,롯데칠성우,,,,,20240304,67600.0,639.0,775310.0
005305,롯데칠성우,,,,,20240305,67300.0,657.0,775310.0
005305,롯데칠성우,,,,,20240306,67500.0,712.0,775310.0
005305,롯데칠성우,,,,,20240307,67500.0,394.0,775310.0
005305,롯데칠성우,,,,,20240308,67300.0,292.0,775310.0
011170,롯데케미칼,,368608.0,,0.27,20240304,127000.0,209205.0,42775419.0
011170,롯데케미칼,,368608.0,,0.27,20240305,125500.0,67654.0,42775419.0
011170,롯데케미칼,,368608.0,,0.27,20240306,122900.0,88796.0,42775419.0
011170,롯데케미칼,,368608.0,,0.27,20240307,121900.0,132070.0,42775419.0
011170,롯데케미칼,,368608.0,,0.27,20240308,121500.0,79072.0,42775419.0
071840,롯데하이마트,,54020.0,,0.17,20240304,10030.0,16016.0,23607712.0
071840,롯데하이마트,,54020.0,,0.17,20240305,9990.0,18847.0,23607712.0
071840,롯데하이마트,,54020.0,,0.17,20240306,9890.0,27784.0,23607712.0
071840,롯데하이마트,,54020.0,,0.17,20240307,9870.0,23370.0,23607712.0
071840,롯데하이마트,,54020.0,,0.17,20240308,9760.0,19313.0,23607712.0
328130,루닛,,8191.0,,4.95,20240304,60800.0,340138.0,28759810.0
328130,루닛,,8191.0,,4.95,20240305,59400.0,390906.0,28759810.0
